split,image_path,label,video_id,frame_index,timestamp_s,width,height
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\00409fffa8d6f559_000120.jpg,balcony,00409fffa8d6f559,120,4.003,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\00409fffa8d6f559_000135.jpg,balcony,00409fffa8d6f559,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000000.jpg,bedroom,0040ff89cd583609,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000030.jpg,bedroom,0040ff89cd583609,30,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000060.jpg,bedroom,0040ff89cd583609,60,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000090.jpg,bedroom,0040ff89cd583609,90,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000120.jpg,bathroom,0040ff89cd583609,120,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000150.jpg,bathroom,0040ff89cd583609,150,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000180.jpg,bathroom,0040ff89cd583609,180,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000210.jpg,bathroom,0040ff89cd583609,210,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000240.jpg,bathroom,0040ff89cd583609,240,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000270.jpg,bathroom,0040ff89cd583609,270,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000300.jpg,bathroom,0040ff89cd583609,300,5.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000330.jpg,bathroom,0040ff89cd583609,330,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000360.jpg,bathroom,0040ff89cd583609,360,6.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000390.jpg,bathroom,0040ff89cd583609,390,6.506,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000420.jpg,bathroom,0040ff89cd583609,420,7.006,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000450.jpg,bathroom,0040ff89cd583609,450,7.507,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000480.jpg,bathroom,0040ff89cd583609,480,8.007,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000510.jpg,bathroom,0040ff89cd583609,510,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000540.jpg,bathroom,0040ff89cd583609,540,9.008,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000570.jpg,bathroom,0040ff89cd583609,570,9.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000600.jpg,bathroom,0040ff89cd583609,600,10.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000630.jpg,bathroom,0040ff89cd583609,630,10.509,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000660.jpg,bathroom,0040ff89cd583609,660,11.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0040ff89cd583609_000690.jpg,bathroom,0040ff89cd583609,690,11.510,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000000.jpg,bedroom,00415ec2f505e8c3,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000015.jpg,balcony,00415ec2f505e8c3,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000030.jpg,bedroom,00415ec2f505e8c3,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000045.jpg,bedroom,00415ec2f505e8c3,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000060.jpg,kitchen,00415ec2f505e8c3,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000075.jpg,kitchen,00415ec2f505e8c3,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000090.jpg,kitchen,00415ec2f505e8c3,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000105.jpg,kitchen,00415ec2f505e8c3,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000120.jpg,kitchen,00415ec2f505e8c3,120,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000135.jpg,kitchen,00415ec2f505e8c3,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000150.jpg,kitchen,00415ec2f505e8c3,150,5.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000165.jpg,kitchen,00415ec2f505e8c3,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000180.jpg,kitchen,00415ec2f505e8c3,180,6.006,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000195.jpg,kitchen,00415ec2f505e8c3,195,6.506,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000210.jpg,kitchen,00415ec2f505e8c3,210,7.007,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000225.jpg,kitchen,00415ec2f505e8c3,225,7.507,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000240.jpg,kitchen,00415ec2f505e8c3,240,8.008,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000255.jpg,kitchen,00415ec2f505e8c3,255,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000270.jpg,kitchen,00415ec2f505e8c3,270,9.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000285.jpg,kitchen,00415ec2f505e8c3,285,9.509,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000300.jpg,kitchen,00415ec2f505e8c3,300,10.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000315.jpg,kitchen,00415ec2f505e8c3,315,10.510,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00415ec2f505e8c3_000330.jpg,kitchen,00415ec2f505e8c3,330,11.011,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000000.jpg,bedroom,00418328841b51e6,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000015.jpg,bedroom,00418328841b51e6,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000030.jpg,bedroom,00418328841b51e6,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000045.jpg,bedroom,00418328841b51e6,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000060.jpg,bedroom,00418328841b51e6,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000075.jpg,bedroom,00418328841b51e6,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000090.jpg,bedroom,00418328841b51e6,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000105.jpg,bedroom,00418328841b51e6,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000120.jpg,bedroom,00418328841b51e6,120,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000135.jpg,bedroom,00418328841b51e6,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000150.jpg,bedroom,00418328841b51e6,150,5.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000165.jpg,bedroom,00418328841b51e6,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00418328841b51e6_000180.jpg,bedroom,00418328841b51e6,180,6.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000000.jpg,bedroom,00419dfa0b973e11,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000030.jpg,bedroom,00419dfa0b973e11,30,0.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000060.jpg,bedroom,00419dfa0b973e11,60,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000090.jpg,bedroom,00419dfa0b973e11,90,1.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000120.jpg,bedroom,00419dfa0b973e11,120,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000150.jpg,bedroom,00419dfa0b973e11,150,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\00419dfa0b973e11_000180.jpg,bedroom,00419dfa0b973e11,180,3.003,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000000.jpg,bedroom,0045483c1473d6a7,0,0.000,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000012.jpg,bedroom,0045483c1473d6a7,12,0.500,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000024.jpg,bedroom,0045483c1473d6a7,24,1.001,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000036.jpg,bedroom,0045483c1473d6a7,36,1.501,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000048.jpg,bedroom,0045483c1473d6a7,48,2.002,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000060.jpg,bedroom,0045483c1473d6a7,60,2.502,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000072.jpg,kitchen,0045483c1473d6a7,72,3.003,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000084.jpg,kitchen,0045483c1473d6a7,84,3.503,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000096.jpg,bedroom,0045483c1473d6a7,96,4.004,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000108.jpg,kitchen,0045483c1473d6a7,108,4.504,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000120.jpg,kitchen,0045483c1473d6a7,120,5.005,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000132.jpg,kitchen,0045483c1473d6a7,132,5.505,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000144.jpg,kitchen,0045483c1473d6a7,144,6.006,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000156.jpg,kitchen,0045483c1473d6a7,156,6.506,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000168.jpg,bedroom,0045483c1473d6a7,168,7.007,1280,720
val,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\val\0045483c1473d6a7_000180.jpg,bedroom,0045483c1473d6a7,180,7.507,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000000.jpg,bedroom,00454b8bf9209de8,0,0.000,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000015.jpg,bedroom,00454b8bf9209de8,15,0.500,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000030.jpg,bedroom,00454b8bf9209de8,30,1.001,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000045.jpg,bedroom,00454b8bf9209de8,45,1.501,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000060.jpg,bedroom,00454b8bf9209de8,60,2.002,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000075.jpg,bedroom,00454b8bf9209de8,75,2.502,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000090.jpg,bedroom,00454b8bf9209de8,90,3.003,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000105.jpg,bedroom,00454b8bf9209de8,105,3.503,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000120.jpg,bedroom,00454b8bf9209de8,120,4.004,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000135.jpg,bedroom,00454b8bf9209de8,135,4.504,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000150.jpg,bedroom,00454b8bf9209de8,150,5.005,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000165.jpg,bedroom,00454b8bf9209de8,165,5.505,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000180.jpg,bedroom,00454b8bf9209de8,180,6.006,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000195.jpg,bedroom,00454b8bf9209de8,195,6.506,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000210.jpg,bedroom,00454b8bf9209de8,210,7.007,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000225.jpg,bedroom,00454b8bf9209de8,225,7.507,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000240.jpg,bedroom,00454b8bf9209de8,240,8.007,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000255.jpg,bedroom,00454b8bf9209de8,255,8.508,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000270.jpg,bedroom,00454b8bf9209de8,270,9.008,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000285.jpg,bedroom,00454b8bf9209de8,285,9.509,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000300.jpg,bedroom,00454b8bf9209de8,300,10.009,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000315.jpg,bedroom,00454b8bf9209de8,315,10.510,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00454b8bf9209de8_000330.jpg,bedroom,00454b8bf9209de8,330,11.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000000.jpg,bathroom,004673337d29eb87,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000015.jpg,bathroom,004673337d29eb87,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000030.jpg,bathroom,004673337d29eb87,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000045.jpg,bathroom,004673337d29eb87,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000060.jpg,bathroom,004673337d29eb87,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000075.jpg,bathroom,004673337d29eb87,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000090.jpg,bathroom,004673337d29eb87,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000105.jpg,bathroom,004673337d29eb87,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000120.jpg,bathroom,004673337d29eb87,120,4.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000135.jpg,bathroom,004673337d29eb87,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\004673337d29eb87_000150.jpg,bathroom,004673337d29eb87,150,5.004,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000000.jpg,bathroom,00469966d50c2b97,0,0.000,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000015.jpg,kitchen,00469966d50c2b97,15,0.500,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000030.jpg,bathroom,00469966d50c2b97,30,1.001,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000045.jpg,bedroom,00469966d50c2b97,45,1.501,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000060.jpg,bedroom,00469966d50c2b97,60,2.002,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000075.jpg,bedroom,00469966d50c2b97,75,2.502,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000090.jpg,bathroom,00469966d50c2b97,90,3.003,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000105.jpg,bedroom,00469966d50c2b97,105,3.503,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000120.jpg,bedroom,00469966d50c2b97,120,4.004,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000135.jpg,bedroom,00469966d50c2b97,135,4.504,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000150.jpg,bedroom,00469966d50c2b97,150,5.005,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000165.jpg,bedroom,00469966d50c2b97,165,5.505,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000180.jpg,bedroom,00469966d50c2b97,180,6.006,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000195.jpg,bathroom,00469966d50c2b97,195,6.506,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000210.jpg,bathroom,00469966d50c2b97,210,7.007,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000225.jpg,bathroom,00469966d50c2b97,225,7.507,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000240.jpg,bathroom,00469966d50c2b97,240,8.008,1280,720
test,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\test\00469966d50c2b97_000255.jpg,bathroom,00469966d50c2b97,255,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000000.jpg,bathroom,0048fce686bb184d,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000030.jpg,bathroom,0048fce686bb184d,30,0.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000060.jpg,bathroom,0048fce686bb184d,60,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000090.jpg,bathroom,0048fce686bb184d,90,1.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000120.jpg,bathroom,0048fce686bb184d,120,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000150.jpg,bathroom,0048fce686bb184d,150,2.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000180.jpg,bathroom,0048fce686bb184d,180,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000210.jpg,bathroom,0048fce686bb184d,210,3.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000240.jpg,bedroom,0048fce686bb184d,240,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000270.jpg,bedroom,0048fce686bb184d,270,4.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0048fce686bb184d_000300.jpg,bedroom,0048fce686bb184d,300,5.005,1280,720
